Date Open High Low Close AdjClose Volume
2017-05-01 9,100000 9,160000 9,020000 9,080000 5,759028 472700
2017-05-02 9,090000 9,170000 9,030000 9,030000 5,727315 2101900
2017-05-03 9,080000 9,240000 9,020000 9,210000 5,841481 1058100
2017-05-04 9,110000 9,110000 8,940000 8,970000 5,689260 1105800
2017-05-05 8,980000 9,280000 8,950000 9,270000 5,879537 1338800
2017-05-08 9,320000 9,360000 9,230000 9,320000 5,911249 2104400
2017-05-09 9,350000 9,350000 9,230000 9,260000 5,873194 879500
2017-05-10 9,370000 9,450000 9,310000 9,390000 5,955647 1095700
2017-05-11 9,400000 9,430000 9,300000 9,300000 5,898564 2222500
2017-05-12 9,530000 9,950000 9,490000 9,900000 6,279117 2599300
2017-05-15 10,030000 10,340000 10,000000 10,240000 6,494763 2004200
2017-05-16 10,280000 10,360000 10,050000 10,110000 6,412310 1305000
2017-05-17 10,080000 10,090000 9,750000 9,750000 6,183979 1588000
2017-05-18 9,530000 9,710000 9,360000 9,620000 6,101525 1631700
2017-05-19 9,720000 9,970000 9,720000 9,940000 6,304487 770300
2017-05-22 9,930000 9,960000 9,740000 9,820000 6,228376 946300
2017-05-23 9,870000 9,870000 9,730000 9,770000 6,196663 593100
2017-05-24 9,730000 9,820000 9,680000 9,700000 6,152266 626600
2017-05-25 9,670000 9,780000 9,480000 9,500000 6,025415 981500
2017-05-26 9,550000 9,600000 9,460000 9,590000 6,082498 733100
2017-05-30 9,490000 9,500000 9,350000 9,360000 5,936619 613200
2017-05-31 9,170000 9,240000 8,900000 9,130000 5,790740 2542700
2017-06-01 9,190000 9,350000 9,130000 9,210000 5,841481 1061900
2017-06-02 9,200000 9,220000 9,100000 9,150000 5,803425 1447200
2017-06-05 9,230000 9,510000 9,190000 9,510000 6,031757 1614400
2017-06-06 9,520000 9,670000 9,490000 9,670000 6,133238 1151300
2017-06-07 9,590000 9,680000 9,380000 9,420000 5,974674 1480500
2017-06-08 9,310000 9,370000 9,180000 9,210000 5,841481 2185800
2017-06-09 9,210000 9,440000 9,180000 9,360000 5,936619 1285000
2017-06-12 9,450000 9,520000 9,240000 9,260000 5,873194 877900
2017-06-13 9,260000 9,370000 9,200000 9,340000 5,923934 696000
2017-06-14 9,330000 9,330000 9,100000 9,100000 5,771713 1382500
2017-06-15 9,010000 9,150000 9,000000 9,140000 5,797084 775200
2017-06-16 9,220000 9,230000 9,100000 9,130000 5,790740 683800
2017-06-19 9,140000 9,200000 8,990000 9,030000 5,727315 433000
2017-06-20 8,890000 8,910000 8,660000 8,720000 5,530696 1334800
2017-06-21 8,720000 8,820000 8,610000 8,700000 5,518011 1707300
2017-06-22 8,790000 8,930000 8,750000 8,850000 5,613150 682700
2017-06-23 8,790000 8,990000 8,790000 8,860000 5,619491 519300
2017-06-26 8,900000 8,980000 8,830000 8,860000 5,619491 227500
2017-06-27 8,910000 8,990000 8,840000 8,850000 5,613150 605200
2017-06-28 8,850000 8,950000 8,840000 8,880000 5,632177 997600
2017-06-29 8,830000 9,010000 8,830000 8,920000 5,657547 986000
2017-06-30 9,050000 9,130000 8,950000 9,090000 5,765370 769100
2017-07-03 9,090000 9,380000 9,050000 9,330000 5,917591 601800
2017-07-05 9,230000 9,230000 8,840000 8,840000 5,606807 918600
2017-07-06 8,920000 9,050000 8,870000 8,900000 5,644862 650300
2017-07-07 8,870000 8,900000 8,680000 8,780000 5,568752 640600
2017-07-10 8,790000 8,910000 8,770000 8,850000 5,613150 668900
2017-07-11 8,870000 9,000000 8,790000 8,950000 5,676575 920500
2017-07-12 9,120000 9,200000 9,060000 9,130000 5,790740 1484700
2017-07-13 9,130000 9,250000 9,130000 9,150000 5,803425 1356200
2017-07-14 9,210000 9,310000 9,160000 9,270000 5,879537 839300
2017-07-17 9,290000 9,290000 9,120000 9,120000 5,784398 416500
2017-07-18 9,210000 9,250000 9,160000 9,200000 5,835138 497800
2017-07-19 9,220000 9,350000 9,200000 9,310000 5,904906 928600
2017-07-20 9,340000 9,460000 9,320000 9,370000 5,942962 586100
2017-07-21 9,320000 9,360000 9,070000 9,080000 5,759028 805900
2017-07-24 9,140000 9,150000 9,020000 9,060000 5,746343 575400
2017-07-25 9,190000 9,270000 9,160000 9,250000 5,866851 997600
2017-07-26 9,280000 9,310000 9,190000 9,190000 5,828796 932600
2017-07-27 9,190000 9,350000 9,190000 9,280000 5,885879 715600
2017-07-28 9,280000 9,420000 9,280000 9,350000 5,930276 475500
2017-07-31 9,320000 9,380000 9,240000 9,340000 5,923934 617800
2017-08-01 9,290000 9,340000 9,200000 9,200000 5,835138 738600
2017-08-02 9,180000 9,320000 9,170000 9,280000 5,885879 598000
2017-08-03 9,340000 9,440000 9,300000 9,350000 5,930276 911300
2017-08-04 9,340000 9,360000 9,250000 9,270000 5,879537 597200
2017-08-07 9,230000 9,240000 9,090000 9,150000 5,803425 345800
2017-08-08 9,110000 9,220000 9,070000 9,100000 5,771713 693300
2017-08-09 9,200000 9,290000 9,130000 9,290000 5,892221 812400
2017-08-10 9,330000 9,370000 9,120000 9,120000 5,784398 1290800
2017-08-11 9,050000 9,230000 9,000000 9,140000 5,797084 818700
2017-08-14 9,160000 9,210000 9,130000 9,150000 5,803425 734100
2017-08-15 9,100000 9,150000 9,020000 9,140000 5,797084 495000
2017-08-16 9,110000 9,240000 9,080000 9,080000 5,759028 1077700
2017-08-17 9,080000 9,220000 9,070000 9,090000 5,765370 476600
2017-08-18 9,120000 9,210000 9,050000 9,190000 5,828796 453600
2017-08-21 9,150000 9,230000 9,000000 9,030000 5,727315 328100
2017-08-22 9,100000 9,180000 9,090000 9,170000 5,816111 455400
2017-08-23 9,140000 9,240000 9,100000 9,200000 5,835138 495000
2017-08-24 9,170000 9,240000 9,140000 9,200000 5,835138 433700
2017-08-25 9,210000 9,350000 9,150000 9,240000 5,860509 2121800
2017-08-28 9,210000 9,260000 9,080000 9,090000 5,765370 857900
2017-08-29 9,020000 9,190000 9,020000 9,170000 5,816111 747900
2017-08-30 9,120000 9,180000 9,090000 9,090000 5,765370 651000
2017-08-31 9,170000 9,230000 9,120000 9,210000 5,841481 1124100
2017-09-01 9,210000 9,310000 9,150000 9,280000 5,885879 606800
2017-09-05 9,370000 9,430000 9,280000 9,330000 5,917591 662100
2017-09-06 9,370000 9,460000 9,360000 9,430000 5,981017 659500
2017-09-07 9,420000 9,460000 9,400000 9,440000 5,987360 393500
2017-09-08 9,420000 9,450000 9,260000 9,290000 5,892221 899800
2017-09-11 9,330000 9,330000 9,210000 9,230000 5,854165 1425100
2017-09-12 9,230000 9,290000 9,210000 9,240000 5,860509 462400
2017-09-13 9,300000 9,380000 9,270000 9,350000 5,930276 608900
2017-09-14 9,390000 9,460000 9,380000 9,400000 5,961988 1176700
2017-09-15 9,360000 9,480000 9,360000 9,450000 5,993701 606100
2017-09-18 9,430000 9,520000 9,360000 9,420000 5,974674 675400
2017-09-19 9,420000 9,500000 9,370000 9,450000 5,993701 540800
2017-09-20 9,490000 9,550000 9,450000 9,500000 6,025415 342800
2017-09-21 9,450000 9,510000 9,440000 9,480000 6,012729 567800
2017-09-22 9,460000 9,580000 9,460000 9,550000 6,057129 408500
2017-09-25 9,610000 9,610000 9,480000 9,540000 6,050785 753000
2017-09-26 9,510000 9,620000 9,510000 9,590000 6,082498 1216800
2017-09-27 9,570000 9,590000 9,470000 9,530000 6,044442 766300
2017-09-28 9,560000 9,650000 9,500000 9,520000 6,038101 807200
2017-09-29 9,510000 9,540000 9,450000 9,490000 6,019072 922400
2017-10-02 9,380000 9,510000 9,360000 9,510000 6,031757 520800
2017-10-03 9,530000 9,560000 9,460000 9,550000 6,057129 780400
2017-10-04 9,580000 9,610000 9,490000 9,540000 6,050785 535400
2017-10-05 9,580000 9,630000 9,510000 9,590000 6,082498 553600
2017-10-06 9,460000 9,540000 9,430000 9,500000 6,025415 712200
2017-10-09 9,550000 9,550000 9,410000 9,440000 5,987360 437500
2017-10-10 9,550000 9,570000 9,500000 9,500000 6,025415 658700
2017-10-11 9,510000 9,570000 9,480000 9,530000 6,044442 464100
2017-10-12 9,490000 9,610000 9,490000 9,550000 6,057129 910000
2017-10-13 9,650000 9,740000 9,650000 9,710000 6,158607 572400
2017-10-16 9,780000 9,890000 9,730000 9,830000 6,234719 556500
2017-10-17 9,850000 9,970000 9,760000 9,970000 6,323515 1484600
2017-10-18 9,960000 10,080000 9,890000 10,040000 6,367912 1196800
2017-10-19 9,950000 10,030000 9,940000 10,010000 6,348885 907800
2017-10-20 9,970000 9,980000 9,910000 9,940000 6,304487 959800
2017-10-23 9,960000 9,960000 9,820000 9,840000 6,241061 1383900
2017-10-24 9,910000 9,920000 9,810000 9,910000 6,285460 1116000
2017-10-25 10,090000 10,140000 9,890000 9,970000 6,323515 1099900
2017-10-26 10,040000 10,430000 9,960000 10,420000 6,608930 2458000
2017-10-27 10,460000 10,820000 10,420000 10,790000 6,843602 2471100
2017-10-30 10,940000 11,150000 10,860000 10,990000 6,970452 1896300
2017-10-31 11,010000 11,130000 11,010000 11,090000 7,033878 1376500
2017-11-01 11,230000 11,430000 11,160000 11,390000 7,224155 2920000
2017-11-02 11,400000 11,560000 11,210000 11,270000 7,148044 1652300
2017-11-03 11,270000 11,310000 10,960000 11,220000 7,116331 1796200
2017-11-06 11,290000 11,880000 11,260000 11,860000 7,522254 1310900
2017-11-07 11,910000 12,000000 11,690000 11,990000 7,604707 2041400
2017-11-08 12,060000 12,300000 11,600000 11,610000 7,363690 1395100
2017-11-09 11,530000 12,120000 11,510000 12,030000 7,630078 2154300
2017-11-10 12,030000 12,110000 11,940000 12,040000 7,636421 1573900
2017-11-13 12,000000 12,040000 11,650000 11,860000 7,522254 1477100
2017-11-14 11,790000 11,870000 11,690000 11,700000 7,420774 1597400
2017-11-15 11,480000 11,650000 11,440000 11,600000 7,357349 1215600
2017-11-16 11,590000 11,720000 11,580000 11,630000 7,376376 1072200
2017-11-17 11,700000 11,750000 11,610000 11,650000 7,389061 721300
2017-11-20 11,670000 11,670000 11,270000 11,500000 7,293924 2038300
2017-11-21 11,600000 11,680000 11,520000 11,560000 7,331978 1253200
2017-11-22 11,630000 11,920000 11,620000 11,890000 7,541282 1334800
2017-11-24 11,940000 11,980000 11,730000 11,750000 7,452487 790600
2017-11-27 11,640000 11,940000 11,500000 11,880000 7,534941 1834200
2017-11-28 11,670000 11,830000 11,530000 11,550000 7,325636 1980900
2017-11-29 11,520000 11,820000 11,520000 11,740000 7,446144 1375800
2017-11-30 11,750000 11,800000 11,590000 11,600000 7,357349 1117300
2017-12-01 11,680000 11,850000 11,680000 11,780000 7,471515 484800
2017-12-04 11,730000 11,970000 11,700000 11,900000 7,547624 1033600
2017-12-05 11,920000 11,930000 11,800000 11,860000 7,522254 838200
2017-12-06 11,920000 11,920000 11,650000 11,740000 7,446144 1427100
2017-12-07 11,740000 11,890000 11,670000 11,890000 7,541282 452300
2017-12-08 11,970000 12,240000 11,880000 12,160000 7,712531 781700
2017-12-11 12,170000 12,480000 12,050000 12,430000 7,883780 1246300
2017-12-12 12,330000 12,710000 12,120000 12,620000 8,004287 1385300
2017-12-13 12,560000 12,880000 12,560000 12,840000 8,143824 1042000
2017-12-14 12,700000 13,030000 12,620000 12,910000 8,188222 923400
2017-12-15 12,950000 13,030000 12,860000 12,910000 8,188222 1390000
2017-12-18 13,000000 13,210000 13,000000 13,100000 8,308730 1401700
2017-12-19 13,090000 13,290000 13,060000 13,210000 8,378498 923800
2017-12-20 13,290000 13,490000 13,190000 13,470000 8,543405 660300
2017-12-21 13,320000 13,630000 13,260000 13,600000 8,625857 594500
2017-12-22 13,650000 13,890000 13,570000 13,830000 8,771736 708600
2017-12-26 13,830000 14,220000 13,700000 14,210000 9,012753 912800
2017-12-27 14,190000 14,290000 14,150000 14,210000 9,012753 466200
2017-12-28 14,260000 14,410000 14,190000 14,410000 9,139604 822400
2017-12-29 14,490000 14,700000 14,430000 14,630000 9,279139 920200
2018-01-02 14,870000 15,410000 14,690000 15,390000 9,761172 1244500
2018-01-03 15,430000 16,150000 15,430000 16,139999 10,236862 2069400
2018-01-04 16,139999 16,959999 16,139999 16,920000 10,731580 3179400
2018-01-05 16,980000 17,240000 16,540001 17,150000 10,877460 2150500
2018-01-08 17,090000 17,090000 16,370001 16,870001 10,699868 1728300
2018-01-09 16,889999 17,520000 16,870001 17,440001 11,061393 1627800
2018-01-10 17,450001 18,040001 17,450001 17,629999 11,181900 2571400
2018-01-11 17,510000 17,740000 17,090000 17,200001 10,909172 2672300
2018-01-12 17,240000 17,240000 16,490000 16,870001 10,699868 2150600
2018-01-16 16,790001 17,020000 16,370001 16,870001 10,699868 2032600
2018-01-17 16,990000 17,520000 16,940001 17,370001 11,016995 1520100
2018-01-18 17,260000 17,570000 17,139999 17,450001 11,067736 755500
2018-01-19 17,350000 17,420000 17,139999 17,340000 10,997968 1100400
2018-01-22 17,320000 18,250000 17,320000 18,219999 11,556111 2201300
2018-01-23 18,209999 18,980000 18,120001 18,950001 12,019116 3746800
2018-01-24 18,950001 20,280001 18,950001 20,049999 12,716796 3625900
2018-01-25 20,209999 20,549999 19,320000 19,639999 12,456752 3086600
2018-01-26 19,690001 19,830000 19,410000 19,709999 12,501150 1186400
2018-01-29 19,350000 19,570000 19,240000 19,549999 12,399668 1428000
2018-01-30 19,240000 19,520000 18,809999 18,990000 12,044487 1881700
2018-01-31 19,049999 19,250000 18,760000 18,870001 11,968377 2046200
2018-02-01 18,870001 19,799999 18,870001 19,780001 12,545548 2073600
2018-02-02 19,459999 19,500000 18,610001 18,610001 11,803469 1871300
2018-02-05 17,750000 18,219999 17,219999 17,370001 11,016995 3250900
2018-02-06 16,900000 17,980000 15,900000 17,750000 11,258012 2557900
2018-02-07 17,750000 17,860001 16,920000 16,959999 10,756950 2170700
2018-02-08 17,160000 17,170000 16,250000 16,260000 10,312974 2013500
2018-02-09 16,440001 16,900000 15,960000 16,780001 10,642786 3587700
2018-02-12 17,030001 17,350000 16,809999 16,830000 10,674499 1805200
2018-02-13 16,740000 16,740000 16,250000 16,500000 10,465194 1119300
2018-02-14 16,240000 17,389999 16,120001 17,379999 11,023337 2013800
2018-02-15 17,440001 17,889999 17,280001 17,559999 11,137504 1258700
2018-02-16 17,450001 17,879999 17,120001 17,510000 11,105792 829900
2018-02-20 17,219999 17,650000 17,209999 17,340000 10,997968 1460000
2018-02-21 17,389999 17,500000 17,100000 17,110001 10,852090 1484300
2018-02-22 17,450001 18,150000 17,320000 17,959999 11,391205 1297700
2018-02-23 18,180000 18,500000 18,150000 18,430000 11,689304 1117000
2018-02-26 18,469999 18,809999 18,430000 18,750000 11,892266 1396100
2018-02-27 18,680000 18,790001 18,340000 18,350000 11,638564 1310400
2018-02-28 18,559999 19,120001 17,450001 17,510000 11,105792 2145600
2018-03-01 17,469999 17,500000 16,830000 17,240000 10,934543 1977100
2018-03-02 17,040001 17,520000 16,879999 17,469999 11,080420 1059600
2018-03-05 17,290001 17,799999 17,070000 17,580000 11,150188 952600
2018-03-06 17,799999 17,879999 17,580000 17,600000 11,162876 905300
2018-03-07 17,370001 17,570000 17,110001 17,110001 10,852090 1457100
2018-03-08 17,219999 17,270000 16,860001 17,200001 10,909172 852100
2018-03-09 17,309999 17,639999 17,280001 17,559999 11,137504 1241800
2018-03-12 17,490000 17,750000 17,350000 17,430000 11,055051 916000
2018-03-13 17,530001 17,790001 17,459999 17,540001 11,124818 1531600
2018-03-14 17,629999 17,770000 17,530001 17,670000 11,207272 905600
2018-03-15 17,850000 17,940001 17,700001 17,879999 11,340465 923900
2018-03-16 17,889999 18,309999 17,760000 18,110001 11,486344 1584500
2018-03-19 18,020000 18,280001 17,730000 18,040001 11,441946 881100
2018-03-20 18,170000 18,700001 18,170000 18,549999 11,765414 1109300
2018-03-21 18,650000 19,410000 18,580000 19,379999 12,291845 1646200
2018-03-22 19,020000 19,230000 18,309999 18,350000 11,638564 2149600
2018-03-23 18,490000 19,219999 18,410000 19,059999 12,088884 1767600
2018-03-26 19,230000 19,969999 18,959999 19,820000 12,570919 2021100
2018-03-27 19,959999 20,290001 18,930000 19,070000 12,095227 1654900
2018-03-28 19,030001 19,059999 18,500000 18,670000 11,841526 1388000
2018-03-29 18,780001 19,650000 18,660000 19,330000 12,260132 1230800
2018-04-02 19,360001 19,790001 19,070000 19,299999 12,241106 1582900
2018-04-03 19,549999 19,820000 19,379999 19,750000 12,526522 1052400
2018-04-04 19,209999 19,870001 19,090000 19,760000 12,532863 1156600
2018-04-05 19,910000 20,020000 19,660000 19,680000 12,482121 1723800
2018-04-06 19,590000 19,750000 19,200001 19,360001 12,279160 1268900
2018-04-09 19,520000 20,100000 19,520000 19,780001 12,545548 1288900
2018-04-10 20,260000 20,400000 20,020000 20,209999 12,818276 1305400
2018-04-11 20,270000 22,049999 20,270000 21,980000 13,940905 2839300
2018-04-12 22,000000 22,480000 21,230000 21,850000 13,858454 2118400
2018-04-13 21,889999 22,070000 21,360001 21,590000 13,693546 1742100
2018-04-16 21,510000 21,580000 20,820000 20,950001 13,287623 2254900
2018-04-17 20,350000 21,330000 20,290001 21,090000 13,795894 2176100
2018-04-18 21,510000 22,389999 21,400000 21,719999 14,208005 2637300
2018-04-19 21,980000 22,280001 21,670000 22,240000 14,548158 2077400
2018-04-20 22,080000 22,190001 21,730000 21,940001 14,351916 1511900
2018-04-23 21,830000 21,900000 21,360001 21,889999 14,319210 1192300
2018-04-24 22,010000 22,660000 21,690001 21,980000 14,378084 1901000
2018-04-25 21,820000 21,959999 20,870001 21,760000 14,234171 1934600
2018-04-26 21,980000 22,129999 21,510000 21,690001 14,188380 1207700
2018-04-27 21,740000 21,910000 21,520000 21,870001 14,306129 723400
2018-04-30 21,850000 22,230000 21,580000 22,080000 14,443496 943000
2018-05-01 22,000000 22,129999 21,290001 21,709999 14,201464 696000
2018-05-02 21,629999 22,180000 21,629999 21,889999 14,319210 637700
2018-05-03 21,799999 22,000000 21,520000 21,719999 14,208005 803000
2018-05-04 21,900000 22,379999 21,750000 22,090000 14,450037 1410700
2018-05-07 22,209999 22,340000 21,400000 21,420000 14,011762 1249200
2018-05-08 21,469999 21,660000 20,559999 21,559999 14,103342 2071400
2018-05-09 21,950001 22,299999 21,780001 22,160000 14,495831 1260800
2018-05-10 22,250000 22,520000 21,889999 22,209999 14,528537 1206500
2018-05-11 22,299999 22,420000 21,959999 21,980000 14,378084 817200
2018-05-14 22,280001 23,340000 22,280001 23,160000 15,149972 1306600
2018-05-15 22,900000 23,120001 22,410000 23,030001 15,064935 1901800
2018-05-16 22,990000 23,240000 22,209999 22,340000 14,613575 1377900
2018-05-17 22,400000 22,650000 21,830000 21,840000 14,286502 1636700
2018-05-18 21,770000 21,950001 21,530001 21,610001 14,136050 1143700
2018-05-21 21,740000 22,120001 21,430000 21,790001 14,253796 880900
2018-05-22 21,809999 22,110001 21,700001 21,760000 14,234171 1075500
2018-05-23 21,510000 21,770000 21,139999 21,150000 13,835143 1277100
2018-05-24 21,080000 21,620001 20,570000 21,549999 14,096801 1541600
2018-05-25 21,299999 21,299999 20,219999 20,440001 13,370700 2668300
2018-05-29 20,750000 21,389999 20,450001 21,000000 13,737021 3270100
2018-05-30 21,209999 21,840000 20,940001 21,780001 14,247254 2084000
2018-05-31 21,580000 21,830000 21,389999 21,490000 14,057553 2025300
2018-06-01 21,580000 21,900000 21,440001 21,700001 14,194923 1724600
2018-06-04 21,840000 22,410000 21,370001 21,590000 14,122965 1672000
2018-06-05 21,400000 21,809999 21,200001 21,580000 14,116424 720500
2018-06-06 21,700001 21,940001 21,190001 21,240000 13,894017 1590700
2018-06-07 21,469999 21,780001 21,219999 21,540001 14,090261 901400
2018-06-08 21,709999 21,730000 21,219999 21,389999 13,992137 986300
2018-06-11 21,389999 21,490000 21,129999 21,280001 13,920182 673100
2018-06-12 21,290001 21,320000 20,959999 21,049999 13,769728 844700
2018-06-13 21,000000 21,129999 20,660000 20,990000 13,730482 842600
2018-06-14 21,160000 21,280001 20,900000 20,980000 13,723937 1124400
2018-06-15 20,870001 20,900000 20,370001 20,480000 13,396867 1513700
2018-06-18 20,459999 21,000000 20,450001 20,549999 13,442656 1076700
2018-06-19 20,219999 20,490000 19,900000 19,920000 13,030548 2144900
2018-06-20 20,100000 20,440001 19,719999 19,750000 12,919342 3436700
2018-06-21 19,660000 19,660000 18,680000 19,350000 12,657685 2008200
2018-06-22 20,000000 20,230000 19,730000 19,799999 12,952049 1157100
2018-06-25 19,620001 19,680000 19,440001 19,450001 12,723100 688200
2018-06-26 19,490000 19,840000 19,100000 19,750000 12,919342 1099100
2018-06-27 19,879999 20,309999 19,879999 20,090000 13,141751 1227900
2018-06-28 20,200001 20,480000 20,030001 20,290001 13,272580 940700
2018-06-29 20,559999 20,700001 20,400000 20,549999 13,442656 1006700
2018-07-02 20,370001 20,370001 19,790001 20,080000 13,135208 1011000
2018-07-03 20,450001 20,799999 20,150000 20,280001 13,266041 1024200
2018-07-05 20,500000 20,580000 20,010000 20,040001 13,109044 1154200
2018-07-06 19,990000 20,520000 19,940001 20,490000 13,403406 1438500
2018-07-09 20,700001 20,910000 20,510000 20,870001 13,651981 1027600
2018-07-10 20,950001 21,209999 20,930000 21,040001 13,763187 633500
2018-07-11 20,690001 21,040001 20,290001 20,420000 13,357618 1242600
2018-07-12 20,530001 20,629999 20,309999 20,559999 13,449198 609600
2018-07-13 20,530001 20,850000 20,450001 20,719999 13,553862 670500
2018-07-16 20,430000 20,540001 20,059999 20,490000 13,403406 1735800
2018-07-17 20,309999 20,770000 20,200001 20,639999 13,501532 598400
2018-07-18 20,490000 20,799999 20,219999 20,780001 13,593110 1006800
2018-07-19 20,600000 20,790001 20,420000 20,490000 13,403406 709900
2018-07-20 20,690001 21,059999 20,610001 20,860001 13,645441 677700
2018-07-23 20,980000 20,980000 20,400000 20,430000 13,364160 542400
2018-07-24 20,590000 20,760000 20,480000 20,480000 13,396867 529500
2018-07-25 20,660000 20,879999 20,500000 20,879999 13,658525 737900
2018-07-26 20,790001 20,870001 20,639999 20,850000 13,638900 554500
2018-07-27 20,790001 21,090000 20,620001 20,680000 13,527696 663600
2018-07-30 20,879999 21,580000 20,879999 21,420000 14,011762 1144500
2018-07-31 21,510000 21,670000 21,040001 21,370001 13,979055 773800
2018-08-01 21,350000 21,570000 21,010000 21,570000 14,109883 760000
2018-08-02 21,350000 21,719999 21,270000 21,680000 14,181840 865100
2018-08-03 21,350000 21,920000 21,190001 21,320000 13,946348 1179700
2018-08-06 21,350000 21,650000 21,290001 21,600000 14,129509 808500
2018-08-07 21,889999 22,010000 21,799999 21,879999 14,312667 621600
2018-08-08 21,610001 21,690001 21,020000 21,059999 13,776269 1225600
2018-08-09 21,020000 21,230000 20,440001 20,680000 13,527696 1662200
2018-08-10 20,540001 21,000000 20,360001 20,900000 13,671606 711600
2018-08-13 20,840000 20,950001 20,350000 20,420000 13,357618 1006600
2018-08-14 20,450001 20,760000 20,450001 20,600000 13,475366 774900
2018-08-15 20,719999 20,719999 19,549999 19,620001 12,834304 1820600
2018-08-16 19,750000 20,370001 19,750000 20,270000 13,259499 887900
2018-08-17 20,360001 20,530001 20,260000 20,490000 13,403406 695500
2018-08-20 20,559999 20,910000 20,549999 20,770000 13,586569 514500
2018-08-21 20,969999 21,280001 20,820000 21,070000 13,782811 1087600
2018-08-22 21,320000 21,799999 21,320000 21,780001 14,247254 649700
2018-08-23 21,629999 21,709999 21,459999 21,629999 14,149131 554800
2018-08-24 21,889999 22,379999 21,889999 22,100000 14,456579 857600
2018-08-27 22,280001 22,520000 22,190001 22,490000 14,711695 525800
2018-08-28 22,520000 22,629999 22,230000 22,309999 14,593950 650800
2018-08-29 22,400000 22,690001 22,250000 22,600000 14,783650 717900
2018-08-30 22,510000 22,719999 22,370001 22,670000 14,829442 648400
2018-08-31 22,700001 22,760000 22,270000 22,600000 14,783650 670000
2018-09-04 22,750000 22,750000 22,200001 22,410000 14,659366 1464000
2018-09-05 22,209999 22,219999 21,820000 22,049999 14,423872 978800
2018-09-06 22,059999 22,309999 21,840000 22,010000 14,397707 756600
2018-09-07 21,910000 22,480000 21,820000 22,320000 14,600492 1108700
2018-09-10 22,420000 22,559999 22,040001 22,070000 14,436954 873900
2018-09-11 22,000000 22,530001 21,950001 22,520000 14,731321 1164000
2018-09-12 22,770000 25,280001 22,770000 25,180000 16,471342 4157100
2018-09-13 25,270000 25,600000 24,410000 24,889999 16,281641 1744800
2018-09-14 24,969999 25,510000 24,900000 25,150000 16,451719 799300
2018-09-17 25,150000 25,980000 25,020000 25,790001 16,870371 1068000
2018-09-18 26,090000 26,670000 26,010000 26,070000 17,053532 1239400
2018-09-19 26,000000 26,139999 25,110001 25,299999 16,549841 1224400
2018-09-20 25,430000 25,520000 24,660000 24,809999 16,229311 1278500
2018-09-21 25,110001 25,420000 24,700001 24,780001 16,209686 1639500
2018-09-24 25,120001 26,190001 25,110001 26,010000 17,014284 1676000
2018-09-25 26,209999 26,730000 26,139999 26,320000 17,217070 1017100
2018-09-26 26,139999 26,610001 25,799999 26,219999 17,151651 898700
2018-09-27 26,410000 26,770000 26,410000 26,610001 17,406769 649100
2018-09-28 26,459999 27,150000 26,459999 26,930000 17,616096 1305700
2018-10-01 27,160000 27,850000 27,160000 27,650000 18,087080 1064500
2018-10-02 27,650000 27,959999 26,950001 27,139999 17,753464 797200
2018-10-03 27,280001 27,680000 27,020000 27,580000 18,041290 690200
2018-10-04 27,500000 27,510000 26,809999 26,860001 17,570307 956900
2018-10-05 26,809999 27,020000 26,389999 26,660000 17,439476 914600
2018-10-08 26,340000 26,600000 25,940001 26,240000 17,164734 754900
2018-10-09 26,340000 26,889999 26,240000 26,740000 17,491808 790600
2018-10-10 26,730000 26,809999 25,590000 25,690001 16,804958 1521900
2018-10-11 25,309999 25,830000 25,080000 25,150000 16,451719 2276700
2018-10-12 25,549999 25,940001 25,290001 25,500000 16,680670 1197800
2018-10-15 25,670000 25,860001 24,700001 24,730000 16,176977 882900
2018-10-16 24,790001 25,770000 24,790001 25,719999 16,824581 1624200
2018-10-17 25,610001 26,059999 25,360001 25,879999 16,929241 1247800
2018-10-18 25,500000 25,850000 25,250000 25,350000 16,582548 1214300
2018-10-19 25,559999 25,959999 25,440001 25,590000 16,739542 677800
2018-10-22 25,910000 25,910000 25,440001 25,799999 16,876911 2460800
2018-10-23 25,110001 25,520000 24,459999 24,740000 16,183521 3527100
2018-10-24 25,000000 25,150000 23,230000 23,240000 15,202304 3027500
2018-10-25 23,639999 23,690001 22,940001 23,520000 15,385464 1481200
2018-10-26 23,120001 23,840000 22,889999 23,590000 15,431256 914100
2018-10-29 23,719999 23,940001 22,889999 23,110001 15,117266 1471200
2018-10-30 23,030001 23,590000 22,750000 23,450001 15,339674 1477700
2018-10-31 23,719999 23,860001 23,180000 23,260000 15,215385 757600
2018-11-01 23,320000 23,610001 21,590000 21,830000 14,279961 2427200
2018-11-02 21,980000 22,400000 21,270000 21,559999 14,103342 1617600
2018-11-05 21,860001 22,230000 21,780001 22,190001 14,515453 903900
2018-11-06 22,330000 22,370001 21,500000 21,850000 14,293046 1515400
2018-11-07 22,280001 22,480000 21,719999 22,360001 14,626657 1139700
2018-11-08 22,389999 22,480000 21,670000 21,670000 14,175299 872700
2018-11-09 21,250000 22,090000 21,049999 21,959999 14,365000 1511800
2018-11-12 22,170000 22,309999 21,170000 21,219999 13,880932 1385200
2018-11-13 21,110001 21,270000 20,090000 20,180000 13,200624 2151300
2018-11-14 20,639999 20,889999 20,150000 20,410000 13,351076 1031900
2018-11-15 20,309999 20,670000 20,260000 20,629999 13,494989 912300
2018-11-16 20,750000 21,040001 20,559999 20,620001 13,488447 784500
